neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,availability_365,cancellation_policy,price
26,0,0,2,1.0,0.0,1.0,4,361,2,129.0
26,10,0,2,1.0,0.0,1.0,4,141,2,160.0
26,0,0,4,1.0,1.0,2.0,4,0,2,175.0
26,0,1,2,1.0,1.0,1.0,4,59,1,150.0
26,0,0,4,1.5,1.0,1.0,4,45,2,250.0
26,8,0,2,1.0,1.0,1.0,4,0,0,100.0
26,0,0,7,1.0,2.0,3.0,4,318,2,200.0
26,0,0,2,1.0,0.0,1.0,4,67,0,120.0
26,0,0,2,1.0,0.0,1.0,4,324,2,150.0
26,0,0,2,1.0,0.0,1.0,4,290,2,152.0
26,0,0,2,1.0,1.0,2.0,4,279,0,200.0
26,0,0,4,1.0,1.0,1.0,4,120,1,170.0
26,0,1,2,1.5,1.0,1.0,4,149,2,157.0
26,0,0,2,1.0,1.0,1.0,4,203,2,229.0
26,1,1,3,1.0,1.0,2.0,4,187,2,299.0
26,0,0,4,1.0,2.0,2.0,4,0,2,210.0
26,3,1,2,1.5,1.0,1.0,4,352,1,110.0
26,0,0,4,2.0,2.0,2.0,4,0,0,400.0
26,10,0,4,2.5,2.0,2.0,4,350,2,575.0
26,0,0,2,1.0,0.0,1.0,4,103,2,147.0
26,0,0,2,1.0,1.0,1.0,4,248,2,200.0
26,0,0,2,1.0,0.0,1.0,4,88,2,115.0
26,3,1,2,1.5,1.0,1.0,4,295,1,110.0
26,9,2,1,0.0,1.0,1.0,0,365,2,500.0
26,0,1,2,1.0,1.0,1.0,4,314,1,149.0
26,0,0,4,1.0,1.0,1.0,4,309,2,200.0
26,0,0,8,2.5,3.0,4.0,4,292,2,417.0
26,3,0,4,2.0,2.0,2.0,4,145,2,600.0
26,0,0,4,1.0,1.0,2.0,4,291,2,175.0
26,8,1,2,1.0,1.0,1.0,4,1,1,69.0
26,0,0,2,1.0,0.0,1.0,4,339,2,150.0
26,0,1,2,1.0,1.0,1.0,4,0,0,180.0
26,0,0,2,1.0,1.0,1.0,4,340,2,150.0
26,0,0,2,1.0,0.0,1.0,4,310,2,137.0
26,0,0,8,2.5,3.0,4.0,4,334,2,800.0
26,3,0,5,1.5,3.0,3.0,4,326,1,299.0
26,0,1,1,1.5,1.0,1.0,4,51,2,135.0
26,3,0,4,2.0,2.0,2.0,4,336,1,275.0
26,0,1,2,1.0,1.0,1.0,2,292,2,99.0
26,1,1,3,1.0,1.0,2.0,4,56,2,350.0
26,0,0,2,1.0,0.0,2.0,4,155,2,170.0
26,0,0,6,1.0,2.0,3.0,4,0,2,450.0
26,0,0,2,1.0,0.0,1.0,4,357,3,186.0
26,0,0,4,1.0,1.0,1.0,4,0,2,300.0
26,0,0,4,1.0,1.0,1.0,4,0,1,200.0
26,0,0,4,1.0,1.0,1.0,4,129,1,189.0
26,10,0,2,1.0,0.0,1.0,4,140,2,150.0
26,3,0,4,1.0,1.0,2.0,4,26,2,179.0
26,0,0,3,1.0,1.0,1.0,4,171,2,250.0
26,3,0,2,1.0,1.0,1.0,4,7,2,229.0
26,0,0,4,1.5,1.0,2.0,4,0,1,250.0
26,0,1,2,1.0,1.0,1.0,4,362,0,119.0
26,0,0,2,1.0,1.0,1.0,4,0,0,140.0
26,0,0,4,1.0,1.0,2.0,4,132,1,84.0
26,7,0,4,2.5,2.0,2.0,4,364,2,700.0
26,3,0,2,1.0,2.0,1.0,4,0,0,250.0
26,0,0,4,1.0,2.0,2.0,4,347,2,200.0
26,0,1,2,1.0,1.0,1.0,4,347,0,99.0
26,0,0,4,1.0,2.0,2.0,4,0,0,150.0
26,0,1,2,1.0,1.0,1.0,4,40,2,119.0
26,0,0,4,1.0,2.0,2.0,4,0,1,300.0
26,0,0,2,1.0,1.0,1.0,4,0,2,170.0
26,0,0,2,1.0,0.0,1.0,4,357,3,269.0
26,0,0,2,1.0,1.0,1.0,4,318,2,170.0
26,0,1,1,1.0,1.0,1.0,4,0,2,100.0
26,1,1,1,0.0,1.0,1.0,4,336,1,135.0
26,0,0,6,1.0,1.0,2.0,4,242,2,159.0
26,3,0,3,1.0,2.0,2.0,4,272,0,250.0
26,0,1,2,1.0,1.0,1.0,3,41,1,75.0
26,0,0,2,1.0,0.0,1.0,4,320,2,144.0
26,0,0,1,1.0,0.0,1.0,4,0,2,170.0
26,7,1,2,1.0,1.0,1.0,4,0,1,120.0
26,0,0,4,1.0,1.0,2.0,4,264,2,139.0
26,0,0,2,1.0,0.0,1.0,4,296,2,147.0
26,0,1,2,1.0,1.0,1.0,4,7,2,217.0
26,0,0,2,1.0,0.0,1.0,4,357,3,225.0
26,0,0,4,1.0,1.0,2.0,4,264,2,200.0
26,0,0,2,1.0,0.0,1.0,4,361,2,189.0
26,0,0,2,1.0,0.0,1.0,4,33,2,150.0
26,0,0,4,1.0,2.0,2.0,4,235,2,279.0
26,7,1,1,1.0,1.0,1.0,4,333,1,135.0
26,0,0,2,1.0,1.0,1.0,4,2,2,200.0
26,0,0,4,1.0,2.0,2.0,4,101,0,240.0
26,0,2,2,1.5,1.0,1.0,4,0,0,77.0
26,0,0,2,1.0,0.0,1.0,4,310,2,160.0
26,0,0,4,1.0,1.0,2.0,4,0,2,195.0
26,0,0,2,1.0,1.0,1.0,4,36,2,175.0
26,0,1,1,1.0,1.0,1.0,4,364,0,150.0
26,0,1,1,1.0,1.0,1.0,4,0,2,89.0
26,0,0,6,1.0,2.0,2.0,4,0,0,238.0
26,0,0,3,1.0,1.0,1.0,4,9,2,161.0
26,3,0,5,1.0,2.0,5.0,4,17,2,300.0
26,0,0,6,2.0,2.0,3.0,4,63,1,177.0
26,0,0,2,1.0,1.0,1.0,4,309,2,185.0
26,0,0,2,1.0,1.0,1.0,4,263,2,225.0
26,3,1,2,1.5,1.0,1.0,4,275,1,125.0
26,0,0,2,1.5,2.0,2.0,4,236,1,150.0
26,0,0,2,1.0,0.0,1.0,4,325,2,122.0
26,0,0,2,1.0,1.0,1.0,4,112,2,125.0
26,1,1,2,1.0,1.0,1.0,4,49,2,325.0
26,10,1,2,1.0,1.0,1.0,4,15,2,170.0
26,3,0,2,1.0,1.0,1.0,4,294,0,160.0
26,0,0,4,1.0,2.0,2.0,4,248,0,199.0
26,0,0,4,1.0,2.0,1.0,4,112,1,160.0
26,0,0,4,1.0,1.0,1.0,4,323,2,200.0
26,0,0,4,1.5,2.0,2.0,4,4,2,200.0
26,0,0,2,1.0,0.0,1.0,4,340,2,150.0
26,3,0,2,1.0,2.0,2.0,4,40,0,350.0
26,0,0,2,1.0,1.0,1.0,4,310,1,139.0
26,0,0,2,1.0,0.0,1.0,3,75,1,80.0
26,0,0,4,1.0,1.0,2.0,4,159,2,215.0
26,7,1,2,1.0,1.0,1.0,4,328,1,130.0
26,3,0,2,1.0,1.0,1.0,4,58,2,183.0
26,0,0,2,1.0,1.0,1.0,4,158,2,215.0
26,0,1,2,1.0,1.0,1.0,4,279,0,75.0
26,0,1,1,1.0,1.0,1.0,4,0,0,45.0
26,0,1,2,1.0,1.0,1.0,4,365,0,125.0
26,0,0,4,1.0,2.0,2.0,4,0,1,290.0
26,0,0,2,1.0,1.0,1.0,4,297,1,215.0
26,0,0,2,1.0,1.0,1.0,4,359,3,255.0
26,0,0,2,1.0,1.0,1.0,4,364,2,300.0
26,0,1,1,1.0,1.0,1.0,4,0,1,140.0
26,0,0,5,1.0,1.0,1.0,4,0,2,250.0
26,0,0,2,1.0,0.0,1.0,4,309,2,155.0
26,0,0,2,1.0,2.0,1.0,4,144,2,200.0
26,0,1,2,1.5,1.0,1.0,4,0,2,119.0
26,0,0,2,1.0,1.0,1.0,4,365,1,189.0
1,0,1,2,1.5,1.0,1.0,4,76,2,250.0
26,0,0,4,1.0,2.0,2.0,4,290,2,225.0
26,0,0,2,1.0,0.0,1.0,4,310,2,137.0
26,0,0,2,1.0,0.0,1.0,4,0,0,146.0
26,0,0,3,1.0,1.0,1.0,4,315,2,199.0
26,0,0,2,1.0,1.0,1.0,4,0,1,190.0
26,0,0,2,1.0,0.0,1.0,4,168,2,150.0
26,0,0,2,1.0,0.0,1.0,4,102,0,106.0
26,0,0,3,1.0,1.0,1.0,4,1,1,200.0
26,0,1,2,1.0,1.0,1.0,4,1,2,99.0
26,0,1,2,1.0,1.0,1.0,4,309,0,139.0
26,0,0,4,1.0,0.0,1.0,4,330,2,175.0
26,3,0,2,2.0,1.0,1.0,4,0,2,200.0
26,0,0,3,2.0,2.0,2.0,4,364,2,450.0
26,0,0,2,1.0,0.0,1.0,4,99,2,165.0
26,0,0,4,2.0,2.0,2.0,4,0,0,250.0
26,7,1,6,2.5,1.0,3.0,4,365,2,350.0
26,10,1,2,1.0,1.0,1.0,4,0,1,295.0
26,0,0,3,1.0,1.0,1.0,4,308,2,199.0
26,1,1,2,1.0,1.0,1.0,4,187,2,299.0
26,0,0,4,1.0,1.0,2.0,4,91,1,130.0
26,0,0,3,1.0,1.0,1.0,4,248,2,160.0
26,0,0,4,1.0,1.0,2.0,4,0,0,250.0
26,7,0,4,1.0,1.0,2.0,4,364,0,220.0
26,0,0,2,1.0,0.0,1.0,4,325,2,150.0
26,3,0,5,2.5,2.0,2.0,4,0,1,280.0
26,0,0,2,1.0,0.0,1.0,4,335,2,150.0
26,0,0,2,1.0,1.0,1.0,4,176,2,250.0
26,0,1,2,1.0,1.0,1.0,4,339,2,185.0
26,0,0,2,1.0,1.0,1.0,4,0,2,140.0
26,0,0,3,1.0,1.0,1.0,4,0,1,150.0
26,0,0,2,1.0,0.0,1.0,4,149,2,165.0
26,0,0,2,1.0,1.0,1.0,4,0,0,150.0
26,0,0,4,1.0,2.0,2.0,4,40,2,225.0
26,0,0,6,1.5,2.0,3.0,4,314,2,235.0
26,3,0,2,1.0,1.0,1.0,4,32,2,189.0
26,0,0,4,1.0,1.0,2.0,4,153,2,215.0
26,0,1,2,1.0,1.0,1.0,4,0,1,90.0
26,0,0,5,1.0,2.0,3.0,4,337,1,250.0
26,0,0,2,1.0,0.0,1.0,4,317,1,195.0
26,0,0,6,2.5,3.0,3.0,4,34,2,650.0
26,0,0,3,1.0,1.0,2.0,4,151,2,189.0
26,0,0,2,1.5,1.0,1.0,4,42,0,225.0
26,9,2,1,0.0,1.0,1.0,4,365,0,500.0
26,0,0,4,1.0,1.0,1.0,4,242,2,149.0
1,0,0,4,1.0,2.0,2.0,4,329,3,379.0
1,0,0,4,1.5,1.0,2.0,4,0,2,136.0
1,0,0,4,1.5,2.0,2.0,4,364,3,359.0
1,0,0,4,2.0,2.0,2.0,4,364,3,299.0
1,0,0,2,1.0,0.0,1.0,4,279,2,110.0
1,0,0,3,1.0,0.0,3.0,4,246,0,170.0
1,0,0,2,1.0,0.0,1.0,4,10,2,130.0
1,0,1,1,1.0,1.0,1.0,4,0,0,100.0
1,3,1,2,2.0,1.0,1.0,4,75,0,99.0
1,3,0,2,1.0,1.0,1.0,4,0,0,175.0
1,0,0,2,1.0,1.0,1.0,4,364,3,289.0
1,0,0,2,1.0,0.0,1.0,4,323,3,209.0
1,0,1,1,1.0,1.0,1.0,4,267,2,80.0
1,0,0,6,1.0,2.0,2.0,4,364,3,449.0
1,0,0,2,1.0,1.0,1.0,4,353,3,251.0
1,0,0,1,1.0,0.0,1.0,4,279,0,185.0
1,0,0,2,1.0,1.0,1.0,4,356,3,251.0
1,0,0,4,1.0,2.0,2.0,4,364,3,349.0
1,0,0,6,2.0,3.0,3.0,4,308,3,389.0
1,0,0,6,1.0,2.0,2.0,4,359,2,349.0
1,0,0,4,1.0,2.0,2.0,4,347,3,342.0
1,0,0,2,1.0,1.0,1.0,4,152,1,232.0
1,0,0,5,3.5,3.0,3.0,4,62,2,1250.0
1,0,0,4,1.0,1.0,1.0,4,298,2,249.0
1,0,0,1,1.0,0.0,1.0,4,295,2,135.0
1,0,0,4,1.0,1.0,2.0,4,302,2,280.0
1,0,0,2,1.0,0.0,1.0,4,2,0,200.0
1,0,0,4,1.0,1.0,1.0,4,0,0,150.0
1,0,0,4,1.0,2.0,2.0,4,204,2,239.0
1,0,0,3,1.0,0.0,1.0,4,332,2,160.0
1,0,0,2,1.0,1.0,1.0,4,0,1,174.0
1,0,0,2,1.0,0.0,0.0,4,91,2,199.0
1,0,0,5,2.0,2.0,2.0,4,344,2,425.0
1,0,0,2,1.0,0.0,1.0,4,304,2,160.0
1,0,0,2,1.0,0.0,0.0,4,113,2,199.0
1,0,0,2,1.0,0.0,1.0,4,334,2,150.0
1,0,0,2,1.0,0.0,1.0,4,318,2,150.0
1,0,0,2,1.0,0.0,1.0,4,324,2,150.0
1,0,0,7,2.0,3.0,3.0,4,327,2,695.0
26,0,0,2,1.0,1.0,1.0,4,115,2,189.0
1,0,0,2,1.0,0.0,1.0,4,332,2,148.0
1,0,0,2,1.0,1.0,1.0,4,0,0,400.0
1,0,0,2,1.0,1.0,1.0,2,0,2,160.0
1,0,0,6,2.0,2.0,3.0,4,0,1,300.0
1,0,0,4,1.0,1.0,1.0,4,0,1,200.0
1,0,0,5,1.0,0.0,2.0,4,355,2,275.0
1,8,0,3,1.0,0.0,1.0,4,23,0,166.0
1,0,0,3,1.0,0.0,2.0,4,9,2,160.0
1,0,0,3,1.0,0.0,1.0,4,321,2,160.0
1,0,1,2,1.0,1.0,1.0,4,0,2,100.0
1,0,0,4,1.0,1.0,2.0,4,111,2,225.0
1,0,1,2,1.5,1.0,1.0,4,171,1,105.0
1,0,0,2,1.0,1.0,1.0,4,260,1,185.0
1,0,0,2,1.0,0.0,1.0,4,160,2,175.0
1,0,0,3,1.0,1.0,1.0,4,248,2,175.0
1,0,1,1,1.0,1.0,1.0,4,0,2,80.0
1,0,0,3,3.0,1.0,1.0,4,179,2,219.0
1,0,0,3,1.0,1.0,1.0,4,179,2,219.0
1,0,0,2,1.0,1.0,1.0,4,0,0,110.0
1,3,0,4,1.0,1.0,2.0,4,365,2,289.0
1,0,0,5,2.0,2.0,3.0,4,365,2,232.0
1,0,0,2,1.0,1.0,1.0,4,318,1,180.0
1,3,0,4,1.0,1.0,2.0,4,179,2,189.0
1,0,0,3,1.0,1.0,1.0,4,27,1,165.0
1,0,0,3,1.0,2.0,1.0,4,0,0,165.0
1,0,0,5,1.0,2.0,2.0,4,45,1,375.0
1,0,0,5,2.0,2.0,2.0,4,179,2,319.0
1,0,0,4,1.0,1.0,2.0,4,197,2,245.0
1,0,0,5,1.5,2.0,3.0,4,148,1,363.0
1,0,0,2,1.0,1.0,1.0,4,338,3,259.0
1,0,0,5,2.0,2.0,3.0,4,361,2,276.0
1,0,0,4,1.5,2.0,2.0,4,354,3,359.0
1,0,1,2,1.0,1.0,1.0,4,358,3,259.0
1,3,0,2,1.0,0.0,1.0,4,365,2,165.0
1,9,0,2,1.0,0.0,1.0,4,105,2,199.0
1,0,1,2,1.0,1.0,1.0,4,360,3,479.0
1,0,1,2,1.0,1.0,1.0,4,44,2,135.0
1,0,0,5,2.0,2.0,2.0,4,179,2,319.0
1,3,0,3,1.0,0.0,2.0,4,45,0,150.0
1,0,0,3,1.0,1.0,1.0,4,0,0,300.0
1,0,0,5,1.0,1.0,2.0,4,160,2,285.0
1,0,0,2,1.0,0.0,1.0,4,8,2,195.0
26,0,0,4,1.5,2.0,2.0,4,321,2,385.0
1,0,0,3,1.0,0.0,1.0,4,0,1,110.0
1,0,0,1,1.0,0.0,1.0,4,0,0,105.0
1,0,1,2,1.0,1.0,1.0,4,0,0,120.0
1,0,0,3,1.0,1.0,1.0,4,143,2,163.0
1,0,1,2,1.5,1.0,1.0,4,0,0,275.0
1,0,0,5,1.0,1.0,2.0,4,161,2,225.0
1,0,0,4,1.0,2.0,3.0,4,298,1,450.0
1,0,0,5,2.0,2.0,2.0,4,174,2,319.0
1,0,0,2,1.0,1.0,1.0,4,6,2,175.0
1,0,0,4,1.5,2.0,2.0,4,364,3,299.0
1,0,0,2,1.0,0.0,1.0,4,128,2,165.0
1,0,0,2,1.0,0.0,1.0,4,336,2,250.0
1,0,0,2,1.0,1.0,1.0,4,340,2,99.0
1,0,0,2,1.0,1.0,1.0,4,85,2,209.0
1,3,1,2,1.0,1.0,1.0,4,32,2,250.0
1,0,0,8,2.0,3.0,3.0,4,315,2,330.0
1,0,1,2,1.0,1.0,1.0,4,303,1,150.0
1,0,0,3,1.0,1.0,1.0,4,113,2,200.0
1,0,0,4,1.0,1.0,2.0,4,113,2,300.0
1,0,0,4,2.0,2.0,2.0,4,357,1,464.0
1,0,0,2,1.0,0.0,1.0,4,328,2,97.0
1,3,0,3,1.0,1.0,1.0,4,357,2,250.0
1,0,0,2,1.0,0.0,1.0,4,0,2,150.0
1,0,1,2,1.0,1.0,1.0,4,69,1,151.0
1,0,0,6,3.0,3.0,3.0,4,305,3,399.0
1,0,1,2,1.0,1.0,1.0,3,363,1,210.0
1,0,0,2,1.0,1.0,1.0,4,303,1,207.0
1,0,0,6,1.0,2.0,3.0,4,298,1,315.0
1,0,0,2,1.0,0.0,1.0,4,198,1,105.0
1,0,0,2,1.0,1.0,1.0,4,94,1,190.0
1,0,0,2,1.0,0.0,1.0,4,328,3,209.0
1,0,0,2,1.0,0.0,1.0,4,0,2,145.0
1,0,1,1,1.0,1.0,1.0,4,0,1,200.0
1,0,0,3,1.0,1.0,1.0,4,0,0,450.0
1,3,0,2,1.0,0.0,1.0,4,145,1,170.0
1,0,0,4,1.0,2.0,2.0,4,362,2,329.0
1,0,0,4,1.0,2.0,2.0,4,246,1,297.0
1,0,0,2,1.0,1.0,1.0,4,364,3,349.0
1,3,0,4,1.0,1.0,1.0,4,145,2,200.0
1,0,0,6,1.5,3.0,3.0,4,311,3,451.0
1,0,1,2,1.0,1.0,1.0,4,90,2,179.0
1,0,0,2,1.0,1.0,1.0,4,0,0,150.0
1,0,0,6,1.0,2.0,2.0,4,328,2,174.0
1,0,0,2,1.0,0.0,1.0,4,0,1,150.0
1,0,0,2,1.0,1.0,2.0,4,82,2,189.0
1,7,1,1,1.0,1.0,1.0,4,342,2,120.0
1,0,0,4,1.5,1.0,2.0,4,0,0,250.0
1,0,0,2,1.0,1.0,1.0,4,183,2,229.0
1,0,0,2,1.0,1.0,1.0,4,0,2,175.0
1,0,0,2,1.0,1.0,1.0,4,308,2,200.0
1,0,0,2,1.0,1.0,1.0,4,199,2,249.0
1,0,1,2,1.5,1.0,1.0,4,36,1,97.0
1,0,0,2,1.0,1.0,1.0,4,216,0,250.0
1,0,1,2,1.5,1.0,1.0,4,0,0,102.0
1,0,0,2,1.0,0.0,1.0,4,17,2,200.0
1,0,0,2,1.0,1.0,1.0,4,122,2,205.0
1,0,1,4,1.0,1.0,2.0,4,0,1,220.0
1,0,0,2,1.0,0.0,1.0,4,0,0,225.0
1,0,0,6,2.0,2.0,3.0,4,0,2,975.0
26,0,0,4,1.5,2.0,2.0,4,277,0,295.0
1,0,0,2,1.0,1.0,1.0,4,316,2,245.0
1,0,0,4,2.0,2.0,2.0,4,0,0,600.0
1,0,0,2,1.0,0.0,1.0,4,282,2,150.0
1,0,0,2,1.0,1.0,1.0,4,343,1,232.0
1,0,0,3,1.0,1.0,2.0,4,5,1,298.0
1,0,0,2,1.0,0.0,2.0,4,0,0,329.0
1,9,2,1,1.0,1.0,1.0,4,323,0,40.0
1,3,0,3,1.0,1.0,1.0,4,5,1,235.0
1,0,0,4,1.0,1.0,2.0,4,306,2,194.0
1,0,0,4,1.0,2.0,2.0,4,180,2,299.0
1,0,1,1,1.0,1.0,1.0,4,255,2,50.0
1,0,0,3,1.0,1.0,1.0,4,8,1,300.0
1,0,0,4,1.0,2.0,2.0,4,152,2,229.0
26,0,0,2,1.0,0.0,1.0,4,4,0,175.0
1,0,0,4,1.0,1.0,1.0,4,0,2,230.0
1,0,0,3,1.0,1.0,1.0,4,303,2,130.0
1,0,0,5,2.0,2.0,2.0,4,168,2,319.0
1,0,0,5,1.5,2.0,2.0,4,179,2,319.0
1,0,0,2,1.0,0.0,1.0,4,322,3,209.0
1,8,0,2,1.0,0.0,1.0,4,61,2,160.0
1,0,0,4,1.0,2.0,2.0,4,246,1,257.0
1,0,0,2,1.0,1.0,1.0,4,298,1,199.0
1,3,0,2,1.0,1.0,1.0,4,21,0,185.0
1,0,0,4,1.0,1.0,1.0,4,292,2,229.0
1,0,0,2,1.0,1.0,1.0,4,0,0,169.0
1,0,0,6,2.0,2.0,2.0,4,342,2,375.0
1,0,0,4,1.0,2.0,2.0,4,253,1,350.0
1,0,0,2,1.0,1.0,1.0,4,76,2,325.0
1,0,0,2,1.0,1.0,1.0,4,269,0,185.0
1,0,0,4,1.0,1.0,1.0,4,348,2,179.0
1,0,0,4,1.0,1.0,2.0,4,333,2,259.0
1,0,0,3,1.0,1.0,2.0,4,148,1,299.0
1,0,0,1,1.0,0.0,1.0,4,342,2,139.0
1,0,0,7,2.0,3.0,4.0,4,342,2,218.0
1,0,0,4,1.0,1.0,1.0,4,323,2,239.0
1,0,0,2,1.0,1.0,1.0,4,82,2,139.0
1,0,1,1,1.0,1.0,1.0,4,244,0,80.0
1,0,0,4,1.5,2.0,2.0,4,360,3,299.0
1,0,0,2,1.0,1.0,2.0,4,325,1,225.0
1,0,0,3,1.0,1.0,1.0,4,98,0,115.0
1,8,0,3,1.0,0.0,2.0,4,0,0,100.0
1,0,0,3,1.0,1.0,1.0,4,309,2,200.0
1,3,1,2,1.0,1.0,1.0,4,54,2,109.0
1,3,0,3,1.5,1.0,1.0,4,359,0,350.0
1,0,0,5,1.5,2.0,2.0,4,179,2,319.0
1,0,0,2,1.0,1.0,1.0,4,40,2,225.0
1,0,0,4,2.0,2.0,2.0,4,0,1,281.0
1,0,0,2,1.0,1.0,1.0,4,361,3,249.0
1,0,0,3,1.0,1.0,1.0,4,323,2,170.0
1,0,0,5,2.0,2.0,2.0,4,344,2,119.0
1,0,1,2,1.0,1.0,1.0,4,222,2,185.0
1,0,0,5,2.0,3.0,3.0,4,0,2,450.0
1,0,0,5,1.0,2.0,2.0,4,348,3,285.0
1,8,0,4,1.0,1.0,1.0,4,325,2,175.0
1,0,0,4,1.0,2.0,2.0,4,364,3,329.0
1,7,0,6,2.5,3.0,2.0,4,126,1,550.0
1,0,0,5,2.0,2.0,2.0,4,174,2,319.0
1,0,0,4,1.5,2.0,2.0,4,0,2,250.0
1,0,0,5,2.0,2.0,2.0,4,345,2,119.0
1,0,0,4,1.0,1.0,1.0,4,361,2,325.0
1,0,0,6,1.0,2.0,2.0,4,309,2,150.0
1,0,0,4,2.0,2.0,2.0,4,38,2,425.0
1,10,0,3,1.0,1.0,2.0,4,344,2,199.0
1,0,0,4,1.0,1.0,1.0,4,299,1,310.0
1,0,0,4,1.0,2.0,2.0,4,351,3,389.0
1,0,0,2,1.0,0.0,1.0,4,114,2,145.0
1,0,0,6,1.0,3.0,3.0,4,318,2,568.0
1,0,0,5,2.0,2.0,2.0,4,355,2,119.0
1,0,0,2,1.0,0.0,1.0,4,306,2,150.0
1,0,0,2,1.0,0.0,1.0,4,343,2,160.0
1,0,0,4,1.0,0.0,2.0,4,94,1,160.0
1,0,0,2,1.0,2.0,1.0,4,0,2,250.0
1,0,0,2,1.0,0.0,1.0,4,348,2,169.0
1,3,1,2,2.0,1.0,1.0,4,127,0,89.0
1,0,0,5,2.0,2.0,2.0,4,176,2,319.0
1,0,0,2,1.0,0.0,1.0,4,248,2,189.0
1,0,0,4,1.0,1.0,1.0,4,360,2,299.0
1,0,0,5,2.0,2.0,3.0,4,358,2,183.0
1,3,0,4,1.0,1.0,3.0,4,365,2,699.0
1,0,0,6,1.0,1.0,3.0,4,1,2,100.0
1,0,0,2,1.0,1.0,1.0,4,355,2,275.0
1,0,0,5,1.0,1.0,2.0,4,0,1,159.0
1,0,0,5,1.0,2.0,2.0,4,35,0,279.0
1,0,0,4,1.0,1.0,2.0,4,96,0,200.0
1,9,1,2,1.0,1.0,1.0,4,0,2,218.0
1,0,0,2,1.0,0.0,1.0,4,317,2,148.0
1,0,0,3,1.0,0.0,2.0,4,318,2,130.0
1,0,0,4,1.0,2.0,2.0,4,274,1,300.0
1,0,0,2,1.0,1.0,1.0,4,6,2,250.0
1,0,0,5,1.5,2.0,3.0,4,141,1,363.0
1,0,0,2,1.0,0.0,1.0,4,191,2,119.0
1,0,0,4,1.0,1.0,1.0,4,319,0,176.0
1,0,0,4,1.0,0.0,1.0,4,365,0,200.0
1,0,0,3,1.0,1.0,1.0,4,89,0,550.0
1,0,0,4,1.0,1.0,1.0,4,0,0,150.0
1,0,0,6,1.5,3.0,3.0,4,140,2,379.0
1,0,1,2,1.0,1.0,1.0,4,248,0,300.0
1,3,1,2,1.0,1.0,1.0,4,23,2,130.0
1,0,0,5,1.5,2.0,3.0,4,142,1,363.0
1,0,0,2,1.0,1.0,1.0,4,0,0,600.0
1,0,0,4,1.0,1.0,1.0,4,329,1,225.0
1,0,0,7,1.0,3.0,3.0,4,0,0,450.0
1,0,0,2,1.0,0.0,1.0,4,315,2,160.0
1,0,0,4,1.0,2.0,2.0,4,329,0,350.0
1,0,0,3,1.0,1.0,2.0,4,5,1,298.0
1,0,0,5,1.0,2.0,3.0,4,330,0,286.0
1,0,0,4,1.0,2.0,2.0,4,350,3,356.0
1,0,0,2,1.0,0.0,1.0,4,335,2,130.0
1,0,0,4,1.0,1.0,1.0,4,0,2,250.0
1,0,0,3,1.0,1.0,1.0,4,342,2,200.0
1,0,0,2,1.0,0.0,1.0,4,347,2,129.0
1,0,0,6,1.0,2.0,2.0,4,340,2,349.0
1,0,0,4,1.0,2.0,2.0,4,0,2,500.0
1,0,0,3,1.0,1.0,1.0,4,120,2,248.0
1,0,1,2,1.0,1.0,1.0,4,1,0,97.0
1,0,0,4,1.0,0.0,1.0,4,314,2,210.0
1,0,0,4,1.0,1.0,1.0,4,357,2,249.0
1,0,1,1,1.0,1.0,1.0,4,0,0,69.0
1,3,1,2,1.0,1.0,1.0,4,18,2,130.0
1,0,0,2,1.0,0.0,1.0,4,180,2,130.0
11,0,0,2,1.0,0.0,1.0,4,115,1,207.0
11,2,0,6,1.5,2.0,5.0,4,359,2,200.0
11,0,0,4,2.0,2.0,2.0,4,364,3,225.0
11,0,1,1,1.0,1.0,1.0,4,340,0,48.0
11,7,1,2,1.0,1.0,1.0,4,36,1,75.0
11,0,1,2,1.0,1.0,1.0,4,360,1,150.0
11,7,1,2,1.0,1.0,1.0,4,335,2,95.0
11,10,1,4,1.0,1.0,2.0,4,163,0,90.0
11,3,0,8,2.0,3.0,4.0,4,320,1,210.0
11,0,0,4,1.0,2.0,2.0,4,348,2,99.0
11,0,2,2,1.0,1.0,1.0,2,60,0,50.0
11,0,1,2,1.0,1.0,1.0,4,158,0,70.0
11,7,1,2,1.0,1.0,1.0,2,342,2,95.0
11,7,1,2,1.0,1.0,1.0,4,46,2,99.0
11,7,1,2,1.0,1.0,1.0,4,358,2,77.0
11,0,0,5,1.0,2.0,2.0,4,325,2,119.0
11,0,2,2,1.0,1.0,1.0,2,310,0,56.0
11,3,1,2,1.0,1.0,1.0,4,34,1,89.0
11,0,0,4,1.0,2.0,2.0,4,321,2,129.0
11,0,1,2,1.0,1.0,2.0,4,298,1,65.0
11,0,1,1,1.0,1.0,1.0,2,348,2,65.0
11,0,1,2,1.0,1.0,1.0,4,248,1,85.0
11,0,0,4,1.0,2.0,2.0,4,264,1,215.0
11,0,0,2,2.0,1.0,1.0,2,73,2,60.0
11,3,1,2,1.0,1.0,1.0,4,179,0,128.0
11,0,0,2,2.0,1.0,1.0,4,67,2,60.0
11,3,0,3,1.0,1.0,1.0,4,0,1,72.0
11,3,0,6,1.0,3.0,3.0,4,325,2,99.0
11,3,1,3,2.0,1.0,1.0,4,310,2,35.0
